,submarket_name,cbsaid,building_rating_id,Density,Rent,Revenue,rating_bin,Rent_bin
9452,The Circles MF,12020.0,2,7,17.08583550150289,119.60084851052022,Low,Low Quality Less Expensive
9456,The Dalles,45520.0,2,4,19.484261219871584,77.93704487948634,Low,Low Quality Less Expensive
9458,The Islands,15980.0,2,5,19.699415,98.497075,Low,Low Quality Less Expensive
9461,The Pointes/Harper Woods,19820.0,2,31,19.803236,613.900316,Low,Low Quality Less Expensive
9475,Thomasville,45620.0,2,11,14.646992441613994,161.11691685775395,Low,Low Quality Less Expensive
9482,Tifton,45700.0,2,5,16.75032124375306,83.7516062187653,Low,Low Quality Less Expensive
9493,Tipton County,32820.0,2,6,17.144934,102.869604,Low,Low Quality Less Expensive
9498,Tolland County,25540.0,2,28,19.893236,557.010608,Low,Low Quality Less Expensive
9503,Topeka,45820.0,2,69,14.260578,983.9798820000001,Low,Low Quality Less Expensive
9506,Torrance,31084.0,2,112,29.311301,3282.865712,Low,Low Quality Expensive
9509,Torrance County,10740.0,2,4,14.294837,57.179348,Low,Low Quality Less Expensive
9513,Torrington,45860.0,2,19,18.3689,349.0091,Low,Low Quality Less Expensive
9525,Tracy/Manteca,44700.0,2,30,18.866075,565.9822499999999,Low,Low Quality Less Expensive
9528,Travelers Rest,24860.0,2,6,16.819101,100.91460599999999,Low,Low Quality Less Expensive
9531,Traverse City,45900.0,2,48,19.037881313209283,913.8183030340456,Low,Low Quality Less Expensive
9534,Treasure/Yerba Buena Island,41884.0,2,1,49.049088,49.049088,Low,Low Quality Expensive
9539,Trenton North,45940.0,2,25,29.157827,728.945675,Low,Low Quality Expensive
9542,Tri-County I-275,17140.0,2,51,13.305892,678.600492,Low,Low Quality Less Expensive
9546,TriCities,40060.0,2,56,15.748769,881.931064,Low,Low Quality Less Expensive
9552,Troup County,29300.0,2,16,12.626499,202.023984,Low,Low Quality Less Expensive
9554,Troy,45980.0,2,7,16.89139077900966,118.23973545306762,Low,Low Quality Less Expensive
9566,Trumbull,14860.0,2,11,21.004174,231.04591399999998,Low,Low Quality Expensive
9570,Trumbull County,49660.0,2,28,13.062478,365.749384,Low,Low Quality Less Expensive
9573,Trussville,13820.0,2,22,16.51527,363.33594000000005,Low,Low Quality Less Expensive
9583,Tulare,47300.0,2,10,16.673504,166.73504000000003,Low,Low Quality Less Expensive
9585,Tullahoma-Manchester,46100.0,2,14,16.253701256349288,227.55181758889003,Low,Low Quality Less Expensive
9592,Tumwater/S Olympia,36500.0,2,24,19.718183,473.236392,Low,Low Quality Less Expensive
9595,Tupelo,46180.0,2,15,13.231089970645716,198.46634955968574,Low,Low Quality Less Expensive
9597,Turlock/SW Stanislaus,33700.0,2,26,19.741989,513.291714,Low,Low Quality Less Expensive
9600,Tuscaloosa,46220.0,2,90,15.66541,1409.8869,Low,Low Quality Less Expensive
9602,Tustin (South of I-5),11244.0,2,20,25.701324,514.02648,Low,Low Quality Expensive
9605,Twentynine Palms,40140.0,2,18,18.705314,336.695652,Low,Low Quality Less Expensive
9608,Twin Falls,46300.0,2,30,16.56577767455812,496.9733302367436,Low,Low Quality Less Expensive
9611,Tyler,46340.0,2,65,16.752193173433017,1088.892556273146,Low,Low Quality Less Expensive
9614,Tyler & Longview HOS,46340.0,2,1,15.717881663778243,15.717881663778243,Low,Low Quality Less Expensive
9627,Ukiah,46380.0,2,9,16.020902166030403,144.18811949427362,Low,Low Quality Less Expensive
9629,Union City,36084.0,2,5,29.220415,146.10207499999999,Low,Low Quality Expensive
9637,Union County,18140.0,2,9,15.241434,137.172906,Low,Low Quality Less Expensive
9639,Union County,28940.0,2,1,17.05058,17.05058,Low,Low Quality Less Expensive
9650,Univ. Place/Lakewood,42660.0,2,49,21.909295,1073.555455,Low,Low Quality Expensive
9653,University,10740.0,2,56,14.655588,820.712928,Low,Low Quality Less Expensive
9673,University/Airport MF,13980.0,2,9,18.865371047221988,169.7883394249979,Low,Low Quality Less Expensive
9675,Upcountry Maui,27980.0,1,1,41.214712,41.214712,Low,Low Quality Expensive
9678,Upland/Montclair,40140.0,2,58,21.208166,1230.0736279999999,Low,Low Quality Expensive
9681,Upper Buckhead,12060.0,2,64,29.107329,1862.869056,Low,Low Quality Expensive
9686,Upper Bucks County,37980.0,2,79,20.206026,1596.2760540000002,Low,Low Quality Expensive
9690,Upper East Side,35614.0,2,26,69.424064,1805.025664,Low,Low Quality Expensive
9693,Upper Main Line,37980.0,2,55,22.57458,1241.6019000000001,Low,Low Quality Expensive
9696,Upper Martinsville MF,32300.0,2,6,13.92769106076346,83.56614636458076,Low,Low Quality Less Expensive
9701,Upper Spartanburg County,43900.0,2,10,14.388775,143.88775,Low,Low Quality Less Expensive
9704,Upper Suburban Passaic,35614.0,2,7,26.312762,184.189334,Low,Low Quality Expensive
9713,Uptown,10740.0,2,31,15.505809,480.680079,Low,Low Quality Less Expensive
9717,Uptown,26900.0,2,62,16.990203,1053.3925860000002,Low,Low Quality Less Expensive
9720,Uptown,47900.0,2,53,38.48841,2039.8857300000002,Low,Low Quality Expensive
9723,Uptown East,41740.0,2,11,26.67773,293.45503,Low,Low Quality Expensive
9726,Uptown Greenville MF,24780.0,2,2,17.94360951344389,35.88721902688778,Low,Low Quality Less Expensive
9728,Uptown Greenwood MF,24940.0,2,7,14.254622384075073,99.78235668852551,Low,Low Quality Less Expensive
9731,Uptown Kingston MF,28740.0,2,7,18.677452682452635,130.74216877716844,Low,Low Quality Less Expensive
9735,Uptown Sedona MF,22380.0,2,1,27.304258320023386,27.304258320023386,Low,Low Quality Expensive
9737,Uptown West/Park West,41740.0,2,54,30.975541,1672.679214,Low,Low Quality Expensive
9740,Uptown/Garden District,35380.0,2,26,22.734848,591.106048,Low,Low Quality Expensive
9751,Urban Essex,35084.0,2,57,27.509374,1568.034318,Low,Low Quality Expensive
9762,Utica,46540.0,2,15,14.094741,211.42111500000001,Low,Low Quality Less Expensive
9764,Utica-Rome,46540.0,1,2,14.755855842215173,29.511711684430345,Low,Low Quality Less Expensive
9767,Uvalde,46620.0,2,5,20.43149840694941,102.15749203474704,Low,Low Quality Expensive
9772,Vacaville/Dixon,46700.0,2,32,20.95369,670.51808,Low,Low Quality Expensive
9775,Valdosta,46660.0,2,60,15.200217428171127,912.0130456902676,Low,Low Quality Less Expensive
9785,Van Buren County,28020.0,2,8,18.645024,149.160192,Low,Low Quality Less Expensive
9787,Van Ness/Chinatown,41884.0,2,33,44.864818,1480.538994,Low,Low Quality Expensive
9791,Van Wert,46780.0,2,1,14.28252785441762,14.28252785441762,Low,Low Quality Less Expensive
9795,Vashon/Maury Island,42660.0,1,1,27.03824,27.03824,Low,Low Quality Expensive
9797,Ventura,37100.0,2,90,25.792381,2321.31429,Low,Low Quality Expensive
9799,Vermillion,46820.0,2,1,17.348242880998036,17.348242880998036,Low,Low Quality Less Expensive
9800,Vernal,46860.0,2,3,18.771628985281353,56.31488695584406,Low,Low Quality Less Expensive
9802,Vernon,46900.0,2,1,24.415788641161548,24.415788641161548,Low,Low Quality Expensive
9805,Vicksburg,46980.0,2,4,15.389239803552416,61.55695921420966,Low,Low Quality Less Expensive
9807,Victoria,47020.0,2,16,19.1645957716806,306.6335323468896,Low,Low Quality Less Expensive
9810,Vidalia,47080.0,2,3,11.621299625507655,34.86389887652297,Low,Low Quality Less Expensive
9813,Vienna,47900.0,2,30,24.35752,730.7256,Low,Low Quality Expensive
9817,Villa Rica/West Outlying,12060.0,2,19,18.57927,353.00613000000004,Low,Low Quality Less Expensive
9820,Village West MF,22020.0,2,6,12.758175173560684,76.5490510413641,Low,Low Quality Less Expensive
9821,Vincennes,47180.0,2,2,14.085532087642193,28.171064175284386,Low,Low Quality Less Expensive
9823,Vineland-Bridgeton,47220.0,2,1,18.242736562205277,18.242736562205277,Low,Low Quality Less Expensive
9825,Vineland/Bridgeton,47220.0,2,23,17.34735,398.98904999999996,Low,Low Quality Less Expensive
9827,Vineyard Haven,47240.0,2,1,29.946993495005387,29.946993495005387,Low,Low Quality Expensive
9834,Visalia-Porterville,47300.0,2,8,15.774921907124066,126.19937525699252,Low,Low Quality Less Expensive
9837,Vista,41740.0,2,30,24.800613,744.01839,Low,Low Quality Expensive
9840,Vulcan/Oxmoor,13820.0,2,20,16.405291,328.10582,Low,Low Quality Less Expensive
9842,W Cambridge/Alewife,14460.0,2,22,32.123254,706.7115880000001,Low,Low Quality Expensive
9845,W Carroll County,12060.0,2,13,18.199358,236.591654,Low,Low Quality Less Expensive
9847,W Charleston County,16700.0,2,3,23.825474,71.476422,Low,Low Quality Expensive
9849,W Grand Rapids/Walker,24340.0,2,12,15.531978,186.383736,Low,Low Quality Less Expensive
9851,W Outer Albany County,10580.0,2,64,15.450685,988.84384,Low,Low Quality Less Expensive
9856,W Outlying Fresno County,23420.0,2,2,16.27645,32.5529,Low,Low Quality Less Expensive
9857,W Outlying Jefferson Cnty,31140.0,2,1,15.489827,15.489827,Low,Low Quality Less Expensive
9858,W Seminole Outlying,36740.0,2,12,17.619326,211.431912,Low,Low Quality Less Expensive
9861,W Tudor/Dimond-15,11260.0,2,15,22.823551,342.35326499999996,Low,Low Quality Expensive
9865,Wabash,47340.0,2,3,16.475091117561593,49.42527335268478,Low,Low Quality Less Expensive
9867,Waco,47380.0,2,33,16.59204433233185,547.537462966951,Low,Low Quality Less Expensive
9871,Wahpeton,47420.0,2,1,14.757943383124527,14.757943383124527,Low,Low Quality Less Expensive
9877,Walker County,13820.0,2,4,17.062429,68.249716,Low,Low Quality Less Expensive
9879,Walker County,16860.0,2,3,16.69877,50.09631,Low,Low Quality Less Expensive
9881,Walla Walla,47460.0,2,15,20.778581602034496,311.67872403051746,Low,Low Quality Expensive
9883,Wallingford,35300.0,2,16,16.474372,263.589952,Low,Low Quality Less Expensive
9886,Walnut Creek-BART/DT,36084.0,2,75,34.045162,2553.38715,Low,Low Quality Expensive
9889,Walnut Creek-Shadelands,36084.0,2,27,29.013252,783.357804,Low,Low Quality Expensive
9895,Walton County,12060.0,2,24,19.03568,456.85632,Low,Low Quality Less Expensive
9897,Walworth East,48580.0,2,13,17.186597,223.425761,Low,Low Quality Less Expensive
9899,Walworth West,48580.0,2,12,16.686815,200.24178,Low,Low Quality Less Expensive
9901,Wapakoneta,47540.0,2,3,15.504647215380713,46.513941646142136,Low,Low Quality Less Expensive
9904,Ward Parkway,28140.0,2,21,19.236978,403.976538,Low,Low Quality Less Expensive
9911,Warner Robins,47580.0,2,36,17.223952062229767,620.0622742402716,Low,Low Quality Less Expensive
9913,Warren,47620.0,2,1,23.45308821012733,23.45308821012733,Low,Low Quality Expensive
9916,Warren,49660.0,2,3,13.089463,39.268389,Low,Low Quality Less Expensive
9919,Warren County,10900.0,2,26,16.595562,431.484612,Low,Low Quality Less Expensive
9923,Warren County,24020.0,2,16,14.083799,225.340784,Low,Low Quality Less Expensive
9925,Warren County,41180.0,2,6,16.676221,100.05732600000002,Low,Low Quality Less Expensive
9927,Warren County,47900.0,2,15,24.788198,371.82297,Low,Low Quality Expensive
9930,Warrick County,21780.0,2,12,14.128666,169.543992,Low,Low Quality Less Expensive
9932,Warrington,37860.0,2,5,16.357007,81.785035,Low,Low Quality Less Expensive
9934,Warsaw,47700.0,2,11,17.159332723588662,188.7526599594753,Low,Low Quality Less Expensive
9940,Washington,47780.0,2,5,16.704196670154417,83.52098335077208,Low,Low Quality Less Expensive
9943,Washington,47820.0,2,8,14.705810308554735,117.64648246843788,Low,Low Quality Less Expensive
9946,Washington Cnty Outlying,33460.0,2,38,19.426629,738.2119019999999,Low,Low Quality Less Expensive
9948,Washington County,24020.0,2,5,14.751564,73.75782,Low,Low Quality Less Expensive
9951,Washington County,25180.0,2,47,17.199871,808.393937,Low,Low Quality Less Expensive
9954,Washington County,28700.0,2,23,13.115216,301.649968,Low,Low Quality Less Expensive
9956,Washington County,31140.0,2,2,15.287648,30.575296,Low,Low Quality Less Expensive
9957,Washington County,36540.0,2,2,14.152868,28.305736,Low,Low Quality Less Expensive
9959,Washington County,38300.0,2,79,15.063301,1190.000779,Low,Low Quality Less Expensive
9963,Washington County,39300.0,2,39,19.598708,764.349612,Low,Low Quality Less Expensive
9966,Washington East,33340.0,2,9,17.14803,154.33227,Low,Low Quality Less Expensive
9969,Washington West,33340.0,2,4,14.603638,58.414552,Low,Low Quality Less Expensive
9980,Washtenaw W of 23,11460.0,2,152,20.899653,3176.747256,Low,Low Quality Expensive
9984,Waterbury,35300.0,2,25,16.11216,402.804,Low,Low Quality Less Expensive
9986,Waterfront/North Beach,41884.0,2,27,55.856704,1508.131008,Low,Low Quality Expensive
9990,Waterloo-Cedar Falls,47940.0,2,25,18.20156918652674,455.0392296631685,Low,Low Quality Less Expensive
9999,Watertown MF,29380.0,2,1,16.469532,16.469532,Low,Low Quality Less Expensive
10000,Watertown-Fort Atkinson,48020.0,2,2,13.238279401143064,26.476558802286128,Low,Low Quality Less Expensive
10002,Watsonville,42100.0,2,21,21.483883,451.161543,Low,Low Quality Expensive
10005,Wauchula,48100.0,2,1,18.5312385792,18.5312385792,Low,Low Quality Less Expensive
10007,Wausau,48140.0,2,15,15.864771527022151,237.97157290533227,Low,Low Quality Less Expensive
10014,Wayne County,40380.0,2,5,13.94195,69.70975,Low,Low Quality Less Expensive
10017,Weatherford,48220.0,2,5,16.62700778540749,83.13503892703744,Low,Low Quality Less Expensive
10018,Webster County,44180.0,1,1,15.324926,15.324926,Low,Low Quality Less Expensive
10020,Weirton-Steubenville,48260.0,2,15,17.486728664295985,262.3009299644398,Low,Low Quality Less Expensive
10023,Weld County,24540.0,2,82,16.163587,1325.4141339999999,Low,Low Quality Less Expensive
10026,Wellesley/Needham,14460.0,2,75,29.426088,2206.9566,Low,Low Quality Expensive
10029,Wells County,23060.0,2,3,12.990786,38.972358,Low,Low Quality Less Expensive
10031,Wenatchee,48300.0,2,34,20.112504131467162,683.8251404698835,Low,Low Quality Expensive
10034,West,17460.0,2,89,17.539486,1561.014254,Low,Low Quality Less Expensive
10038,West,18140.0,2,15,15.521032,232.81548,Low,Low Quality Less Expensive
10047,West,30780.0,2,37,19.729605,729.9953849999999,Low,Low Quality Less Expensive
10051,West,34980.0,2,17,22.136928,376.32777600000003,Low,Low Quality Expensive
10054,West,43340.0,2,5,14.257581,71.287905,Low,Low Quality Less Expensive
10057,West,46140.0,2,9,13.260404,119.34363599999999,Low,Low Quality Less Expensive
10059,West Acres MF,22020.0,2,3,15.67417909186142,47.02253727558426,Low,Low Quality Less Expensive
10063,West Allis,33340.0,2,24,15.556645,373.35947999999996,Low,Low Quality Less Expensive
10067,West Asheville,11700.0,2,22,18.95164,416.93608,Low,Low Quality Less Expensive
10071,West Ashley,16700.0,2,63,22.035098,1388.211174,Low,Low Quality Expensive
10074,West Atlanta,12060.0,2,13,21.041467,273.53907100000004,Low,Low Quality Expensive
10082,West Boise,14260.0,2,64,14.480491,926.751424,Low,Low Quality Less Expensive
10086,West Bottoms,28140.0,2,9,18.786677,169.080093,Low,Low Quality Less Expensive
10089,West Bremerton,14740.0,2,3,20.214298,60.642894,Low,Low Quality Expensive
10091,West Brunswick,34820.0,2,16,17.094658,273.514528,Low,Low Quality Less Expensive
10094,West Burlington/Airport,15500.0,2,31,17.356762,538.059622,Low,Low Quality Less Expensive
10097,West Central,12420.0,2,48,41.318699,1983.297552,Low,Low Quality Expensive
10100,West Charlottesville MF,16820.0,2,2,22.932782017178607,45.86556403435721,Low,Low Quality Expensive
10102,West Chester,37980.0,2,62,20.289755,1257.96481,Low,Low Quality Expensive
10106,West Christian County,44180.0,2,10,14.159967,141.59967,Low,Low Quality Less Expensive
10109,West Colonial,36740.0,2,63,22.278288,1403.532144,Low,Low Quality Expensive
10113,West County,41180.0,2,36,17.657753,635.679108,Low,Low Quality Less Expensive
10115,West Creek,40060.0,2,4,16.41419,65.65676,Low,Low Quality Less Expensive
10120,West Denver,19740.0,2,158,20.269954,3202.6527319999996,Low,Low Quality Expensive
10123,West End,20260.0,2,3,18.664859,55.994577,Low,Low Quality Less Expensive
10124,West End,24860.0,2,9,19.019922,171.17929800000002,Low,Low Quality Less Expensive
10128,West End,34980.0,2,34,30.017466,1020.593844,Low,Low Quality Expensive
10134,West End,40060.0,2,61,15.996073,975.7604530000001,Low,Low Quality Less Expensive
10141,West Fresno,23420.0,2,3,15.561773,46.685319,Low,Low Quality Less Expensive
10142,West Gainesville MF,23540.0,2,25,18.325241001306754,458.13102503266884,Low,Low Quality Less Expensive
10145,West Greensboro,24660.0,2,13,14.261035,185.393455,Low,Low Quality Less Expensive
10147,West Greenville MF,24780.0,2,1,16.838854291888364,16.838854291888364,Low,Low Quality Less Expensive
10149,West Hartford,25540.0,2,27,23.086061,623.323647,Low,Low Quality Expensive
10153,West Haven,35300.0,2,14,16.452187,230.330618,Low,Low Quality Less Expensive
10156,West Hollywood,31084.0,2,91,48.040698,4371.703518,Low,Low Quality Expensive
10164,West I-287 Corridor,35614.0,2,37,27.686066,1024.384442,Low,Low Quality Expensive
10168,West Islands,16700.0,2,9,23.639295,212.753655,Low,Low Quality Expensive
10181,West Lexington/Fayette,30460.0,2,61,15.179222,925.932542,Low,Low Quality Less Expensive
10190,West Los Angeles,31084.0,2,58,42.725126,2478.0573080000004,Low,Low Quality Expensive
10194,West Maui,27980.0,2,3,29.658221,88.974663,Low,Low Quality Expensive
10197,West Mesa,10740.0,2,21,15.339362,322.126602,Low,Low Quality Less Expensive
10200,West Miami,33124.0,2,32,32.629597,1044.147104,Low,Low Quality Expensive
10203,West Mobile,33660.0,2,94,13.752474,1292.732556,Low,Low Quality Less Expensive
10207,West Montgomery County,37980.0,2,73,16.787425,1225.482025,Low,Low Quality Less Expensive
10217,West Palm Beach,48424.0,2,95,25.466719,2419.338305,Low,Low Quality Expensive
10221,West Palm Beach CBD,48424.0,2,39,30.199716,1177.788924,Low,Low Quality Expensive
10230,West Pender County,48900.0,2,5,19.995333,99.976665,Low,Low Quality Less Expensive
10233,West Pensacola,37860.0,2,8,14.815471,118.523768,Low,Low Quality Less Expensive
10236,West Philadelphia,37980.0,2,11,23.156804,254.72484400000002,Low,Low Quality Expensive
10254,West Sacramento,40900.0,2,15,20.447976,306.71964,Low,Low Quality Expensive
10258,West San Jose,41940.0,2,40,39.537486,1581.49944,Low,Low Quality Expensive
10262,West San Patricio Cnty,18580.0,2,1,15.72149,15.72149,Low,Low Quality Less Expensive
10263,West Side,18580.0,2,7,15.563977,108.947839,Low,Low Quality Less Expensive
10266,West Side,43900.0,2,25,14.660585,366.51462499999997,Low,Low Quality Less Expensive
10269,West Side Greenville,24860.0,2,20,16.953985,339.0797,Low,Low Quality Less Expensive
10272,West Southwest Ft Worth,19100.0,2,152,23.62538,3591.05776,Low,Low Quality Expensive
10276,West Tallahassee,45220.0,2,10,15.135276,151.35276,Low,Low Quality Less Expensive
10279,West Tucson,46060.0,2,17,18.141128,308.39917599999995,Low,Low Quality Less Expensive
